131,119,85,8
132,180,10,30
133,162,48,50
134,218,92,36
135,316,59,12
136,186,4,3
137,446,30,25
138,338,89,44
139,413,56,38
140,407,97,11
141,354,40,27
142,443,98,9
143,83,83,43
144,61,64,49
145,74,86,7
146,389,46,10
147,132,85,5
148,375,57,32
149,102,29,47
150,9,82,32
151,286,29,18
152,310,90,13
153,295,67,21
154,229,9,4
155,369,96,41
156,447,58,3
157,119,6,48
158,407,28,33
159,294,78,5
160,107,90,50
161,461,43,10
162,406,71,28
163,354,14,27
164,390,76,29
165,346,12,28
166,376,60,12
167,436,23,32
168,92,79,44
169,467,35,25
170,136,36,4
171,277,28,42
172,350,63,50
173,255,66,49
174,437,49,7
175,496,82,10
176,243,51,14
177,122,82,46
178,224,34,7
179,23,3,14
180,15,88,15
181,163,82,29
182,23,65,20
183,71,66,48
184,408,46,10
185,92,40,36
186,463,62,5
187,97,38,50
188,57,74,42
189,349,11,20
190,28,79,3
191,51,83,5
192,216,64,50
193,367,72,37
194,278,75,29
195,116,84,24
196,201,57,48
197,88,83,40
198,401,94,46
199,3,35,50
200,16,85,29
201,416,34,47
202,391,92,49
203,433,36,15
204,129,46,43
205,485,83,37
206,208,41,49
207,340,46,35
208,168,52,31
209,463,92,49
210,99,41,19
211,293,34,11
212,16,80,13
213,500,23,5
214,38,93,22
215,120,79,25
216,11,35,2
217,13,25,43
218,138,64,10
219,432,61,49
220,315,67,43
221,322,43,38
222,327,45,42
223,467,97,47
224,58,45,36
225,21,64,24
226,440,65,10
227,90,11,40
228,136,29,8
229,76,56,42
230,458,80,3
231,259,29,23
232,241,38,37
233,105,19,13
234,323,32,30
235,303,49,14
236,495,86,28
237,9,49,30
238,73,92,28
239,457,31,3
240,268,9,24
241,339,95,6
242,173,66,41
243,171,5,3
244,200,3,25
245,136,57,46
246,110,79,5
247,140,68,41
248,33,23,10
249,429,49,30
250,447,71,48
251,136,32,19
252,470,92,29
253,423,85,5
254,390,67,19
255,194,80,14
256,266,28,11
257,16,59,17
258,150,5,48
259,227,60,19
260,224,59,31
261,175,57,12
262,98,66,27
263,422,23,8
264,284,28,10
265,358,90,16
266,112,60,17
267,226,32,33
268,377,19,49
269,286,42,29
270,337,59,35
271,160,95,4
272,67,12,39
273,147,58,28
274,36,39,38
275,378,45,22
276,7,64,16
277,306,61,36
278,485,9,13
279,385,8,15
280,83,50,12
281,6,50,42
282,499,60,20
283,198,51,7
284,352,66,32
285,490,19,46
286,200,8,15
287,464,17,29
288,232,32,19
289,249,40,1
290,216,16,2
291,347,49,19
292,372,88,10
293,405,22,47
294,388,55,7
295,436,54,32
296,348,93,43
297,302,85,16
298,250,65,41
299,9,93,30
300,438,17,39
301,269,63,12
302,182,73,4
303,295,2,21
304,316,78,24
305,139,14,46
306,422,91,47
307,111,35,3
308,10,43,38
309,492,71,5
310,265,12,38
311,165,46,30
312,308,32,18
313,241,27,34
314,218,48,40
315,102,71,5
316,267,76,35
317,70,25,33
318,365,10,31
319,369,22,22
320,169,69,27
321,30,53,23
322,193,47,9
323,200,2,15
324,2,28,32
325,257,37,10
326,384,4,33
327,232,64,17
328,398,96,30
329,326,74,6
330,83,50,50
331,230,99,43
332,392,64,7
333,93,82,31
334,131,15,49
335,419,3,14
336,22,11,38
337,34,15,31
338,177,86,27
339,148,61,23
340,67,2,36
341,303,34,30
342,3,18,34
343,401,60,49
344,104,67,24
345,163,51,17
346,419,10,44
347,117,82,49
348,461,79,20
349,274,98,42
350,167,63,39
351,245,48,46
352,61,94,9
353,406,27,38
354,375,52,39
355,204,8,49
356,433,90,37
357,150,34,20
358,184,81,16
359,107,97,14
360,363,87,22
361,339,26,22
362,14,24,22
363,75,92,50
364,413,2,20
365,140,25,17
366,187,94,45
367,137,2,3
368,273,38,39
369,302,1,3
370,175,15,14
371,93,2,36
372,240,45,4
373,440,5,32
374,306,43,13
375,76,56,26
376,470,80,43
377,250,73,20
378,485,10,44
379,3,97,19
380,333,27,42
381,154,2,3
382,349,52,7
383,14,97,15
384,40,85,37
385,14,4,16
386,52,73,19
387,72,85,37
388,372,92,39
389,394,82,13
390,10,67,39
391,124,22,31
392,490,75,34
393,144,31,44
394,127,73,16
395,84,98,32
396,458,56,27
397,270,13,18
398,481,95,41
399,70,79,29
400,419,21,46
401,253,61,9
402,180,68,16
403,218,61,40
404,277,32,38
405,323,49,25
406,384,48,20
407,394,99,23
408,138,83,34
409,263,10,21
410,223,39,7
411,158,28,2
412,273,44,8
413,123,57,49
414,290,65,29
415,462,42,6
416,156,24,39
417,230,99,32
418,276,93,34
419,328,25,6
420,270,14,17
421,415,69,48
422,476,27,38
423,170,67,21
424,184,39,25
425,142,47,28
426,110,31,21
427,453,66,36
428,146,22,19
429,190,44,34
430,488,34,48
431,462,27,44
432,174,22,50
433,287,35,45
434,58,46,36
435,197,81,12
436,467,68,35
437,317,5,12
438,361,89,47
439,40,31,40
440,58,82,6
441,163,61,27
442,145,54,47
443,262,47,33
444,49,29,16
445,477,20,13
446,347,72,43
447,324,2,4
448,453,46,42
449,376,21,22
450,376,86,48
451,301,25,4
452,432,76,14
453,443,9,30
454,230,41,46
455,323,54,33
456,34,53,43
457,158,7,24
458,88,86,37
459,92,59,46
460,98,74,21
461,25,72,32
462,1,85,31
463,200,76,25
464,287,16,31
465,255,50,16
466,195,37,41
467,399,93,49
468,384,65,22
469,318,11,49
470,169,98,33
471,456,57,27
472,241,4,6
473,435,31,7
474,226,82,50
475,224,43,47
476,354,62,48
477,196,10,30
478,433,87,27
479,72,71,29
480,95,24,29
481,270,32,25
482,38,39,2
483,94,13,15
484,193,82,3
485,431,79,21
486,398,32,45
487,145,81,46
488,176,67,20
489,242,91,45
490,267,84,6
491,426,6,9
492,329,12,11
493,187,6,39
494,247,32,1
495,312,51,20
496,188,57,37
497,372,32,11
498,477,92,27
499,230,94,20
500,377,38,17
501,64,24,9
502,293,65,44
503,47,90,35
504,469,40,10
505,339,7,39
506,409,80,39
507,242,45,33
508,489,83,7
509,434,14,28
510,123,53,7
511,44,74,24
512,346,78,35
513,391,47,37
514,46,89,40
515,306,89,15
516,106,56,14
517,349,23,43
518,85,68,17
519,154,77,40
520,38,96,32
521,57,14,28
522,249,91,9
523,77,27,22
524,160,84,49
525,455,43,40
526,146,51,38
527,424,81,1
528,120,60,4
529,311,35,10
530,104,24,24
531,118,11,14
532,469,56,31
533,173,6,18
534,129,38,43
535,222,89,18
536,147,70,1
537,98,28,16
538,203,4,13
539,102,60,11
540,348,45,12
541,167,30,20
542,34,51,30
543,139,30,28
544,324,93,24
545,410,62,19
546,292,77,37
547,253,84,18
548,81,10,37
549,242,94,1
550,284,59,14
551,37,23,11
552,153,58,10
553,143,7,17
554,49,62,5
555,336,93,22
556,484,67,31
557,387,77,31
558,420,19,35
559,19,51,26
560,142,51,11
561,357,20,6
562,120,22,43
563,413,19,10
564,151,24,43
565,305,72,14
566,40,59,14
567,302,23,17
568,166,23,38
569,190,93,19
570,295,49,33
571,289,67,1
572,174,33,47
573,438,45,18
574,249,58,24
575,264,79,17
576,390,64,17
577,353,24,36
578,244,27,26
579,369,66,50
580,131,49,43
581,61,51,38
582,40,79,30
583,397,73,9
584,462,43,5
585,375,88,12
586,300,35,14
587,140,53,45
588,446,2,25
589,383,22,38
590,313,77,13
591,168,12,41
592,415,88,24
593,366,62,15
594,236,40,31
595,354,36,18
596,172,51,1
597,27,77,39
598,434,5,34
599,110,33,19
600,49,17,44
601,474,76,48
602,421,100,23
603,219,70,50
604,247,81,8
605,262,9,45
606,371,22,21
607,228,79,9
608,203,76,23
609,263,82,37
610,471,52,16
611,25,65,29
612,484,82,7
613,64,3,46
614,443,22,4
615,234,7,10
616,500,96,10
617,268,43,21
618,13,88,37
619,111,2,32
620,30,94,6
621,453,56,27
622,32,75,19
623,259,53,50
624,272,33,19
625,135,69,16
626,396,72,12
627,411,38,28
628,14,17,28
629,432,96,43
630,64,30,20
631,51,2,26
632,473,2,14
633,22,40,9
634,491,68,25
635,92,64,33
636,493,96,23
637,17,42,42
638,85,15,12
639,368,4,50
640,177,54,5
641,388,41,25
642,389,69,34
643,249,51,19
644,285,33,41
645,435,53,14
646,245,74,12
647,347,65,15
648,266,47,41
649,361,23,31
650,319,17,48
651,177,7,36
652,280,65,3
653,388,65,47
654,461,14,31
655,52,90,33
656,354,35,34
657,306,60,27
658,387,96,42
659,108,47,20
660,446,75,26
661,7,41,47
662,329,21,24
663,404,51,21
664,432,84,44
665,229,8,1
666,192,19,11
667,251,41,5
668,219,62,34
669,290,94,11
670,417,32,33
671,71,59,40
672,52,6,27
673,319,12,45
674,279,95,16
675,398,68,16
676,49,76,21
677,222,94,30
678,67,87,7
679,478,50,47
680,224,36,43
681,222,67,45
682,263,22,16
683,380,81,7
684,229,93,6
685,240,73,32
686,121,86,50
687,421,23,16
688,427,12,38
689,70,21,32
690,432,17,27
691,344,87,43
692,40,50,13
693,257,65,21
694,2,58,15
695,337,55,25
696,230,9,8
697,217,61,12
698,105,16,19
699,340,51,26
700,154,95,15
701,70,46,4
702,193,48,14
703,247,68,6
704,267,64,42
705,483,81,6
706,22,14,26
707,471,30,42
708,219,85,16
709,233,91,35
710,267,4,12
711,54,32,42
712,354,72,12
713,170,6,15
714,55,55,49
715,208,57,25
716,203,85,48
717,274,92,38
718,212,92,36
719,377,26,16
720,157,87,4
721,64,74,39
722,72,29,24
723,80,13,20
724,146,72,16
725,477,86,24
726,430,25,39
727,169,44,5
728,156,53,6
729,89,26,28
730,389,72,36
731,434,24,5
732,151,42,15
733,0,28,24
734,412,84,9
735,233,33,29
736,219,58,40
737,339,46,47
738,400,54,40
739,462,5,20
740,340,80,25
741,478,7,15
742,144,50,8
743,48,33,4
744,234,58,50
745,274,63,40
746,308,64,7
747,453,79,11
748,67,82,23
749,483,85,14
750,131,21,13
751,293,90,32
752,9,67,36
753,368,11,20
754,494,19,25
755,51,97,4
756,438,17,50
757,229,18,1
758,108,25,18
759,483,67,11
760,166,55,11
761,122,5,9
762,361,100,50
763,270,13,18
764,356,72,7
765,227,75,33
766,36,49,5
767,268,22,45
768,60,45,9
769,68,68,28
770,452,23,20
771,2,7,43
772,491,42,45
773,369,2,43
774,490,90,17
775,299,30,6
776,277,2,19
777,29,96,25
778,373,42,28
779,225,95,8
780,243,10,46
781,282,67,6
782,242,79,4
783,457,42,35
784,293,8,37
785,337,47,7
786,345,85,24
787,298,26,31
788,302,3,23
789,92,89,33
790,407,100,21
791,34,76,4
792,409,46,31
793,152,8,24
794,179,87,40
795,111,33,8
796,403,48,16
797,104,23,34
798,412,99,24
799,343,56,19
800,418,42,16
801,62,56,45
802,482,19,1
803,398,57,50
804,171,59,25
805,131,70,15
806,392,40,8
807,237,96,14
808,26,32,18
809,133,18,49
810,55,67,47
811,414,49,15
812,447,82,15
813,51,97,24
814,158,97,8
815,2,12,45
816,99,68,18
817,159,23,33
818,2,89,36
819,318,90,42
820,293,50,14
821,432,78,29
822,55,4,13
823,285,68,7
824,128,81,49
825,271,3,36
826,419,84,6
827,214,31,15
828,385,21,32
829,272,66,44
830,345,76,47
831,41,60,42
832,304,40,42
833,383,61,29
834,337,31,3
835,404,49,13
836,94,94,40
837,494,38,34
838,130,78,8
839,72,69,9
840,108,38,41
841,167,16,49
842,153,28,4
843,331,11,35
844,379,54,18
845,64,100,4
846,218,6,42
847,205,50,23
848,353,4,8
849,125,8,37
850,8,82,36
851,479,81,35
852,196,100,20
853,56,1,11
854,500,39,21
855,78,77,9
856,35,9,20
857,237,57,3
858,462,86,22
859,347,90,25
860,157,10,35
861,257,31,36
862,371,76,17
863,242,3,27
864,33,84,45
865,237,64,33
866,109,95,46
867,353,49,4
868,326,33,28
869,87,88,24
870,377,19,39
871,271,16,5
872,5,80,23
873,238,65,45
874,467,18,13
875,83,47,36
876,463,93,41
877,158,35,36
878,324,9,1
879,203,29,47
880,121,11,42
881,190,80,29
882,300,84,16
883,14,53,20
884,230,48,34
885,48,19,38
886,421,60,11
887,425,50,26
888,413,10,46
889,459,27,13
890,353,43,3
891,222,76,39
892,42,86,10
893,428,49,25
894,281,50,1
895,476,7,42
896,360,19,34
897,164,31,3
898,371,2,12
899,164,23,33
900,150,55,21
901,430,68,2
902,479,67,18
903,171,77,13
904,396,66,38
905,198,54,49
906,131,18,38
907,130,16,43
908,338,37,47
909,347,70,16
910,246,56,44
911,202,69,32
912,129,89,44
913,229,14,35
914,424,20,5
915,163,70,16
916,430,76,33
917,116,43,21
918,35,63,9
919,184,80,3
920,434,76,38
921,184,1,14
922,278,44,40
923,109,80,49
924,341,61,14
925,241,48,8
926,229,2,47
927,267,24,13
928,250,27,18
929,170,8,31
930,112,93,16
931,163,5,4
932,207,89,13
933,131,47,26
934,500,71,31
935,116,30,27
936,482,8,13
937,148,34,11
938,131,77,8
939,147,45,11
940,383,64,31
941,433,84,48
942,354,89,35
943,352,63,44
944,79,6,34
945,232,87,16
946,368,71,44
947,100,20,13
948,99,97,7
949,79,91,6
950,148,30,32
951,337,8,22
952,365,81,25
953,476,90,42
954,345,96,22
955,396,51,43
956,365,17,14
957,247,65,24
958,83,59,26
959,138,41,23
960,231,83,9
961,496,58,27
962,84,56,35
963,299,36,34
964,44,87,8
965,294,40,40
966,89,36,32
967,315,59,50
968,454,3,19
969,99,33,20
970,177,50,34
971,244,36,26
972,314,90,49
973,438,48,29
974,88,92,44
975,209,14,33
976,158,53,43
977,100,7,17
978,174,7,20
979,358,30,23
980,128,30,7
981,18,4,6
982,39,14,12
983,382,1,49
984,30,25,48
985,64,76,23
986,428,74,40
987,18,60,14
988,43,75,47
989,137,92,31
990,416,11,7
991,402,85,1
992,175,79,15
993,121,52,12
994,375,51,33
995,271,78,13
996,310,15,41
997,431,64,19
998,446,22,32
999,327,7,25
1000,477,45,34
1001,182,23,14
1002,379,92,36
1003,69,28,30
1004,23,88,34
1005,272,3,40
1006,427,7,14
1007,42,79,10
1008,234,75,42
1009,489,74,25
1010,139,30,11
1011,4,48,39
1012,402,74,17
1013,277,52,49
1014,172,5,48
1015,33,75,41
1016,206,79,46
1017,56,52,3
1018,147,36,24
1019,272,51,41
1020,486,26,21
1021,85,95,33
1022,184,68,28
1023,465,5,42
1024,455,65,34
1025,302,85,35
1026,248,85,19
1027,382,49,8
1028,345,78,5
1029,109,87,30
1030,442,74,42
1031,29,67,27
1032,68,97,24
1033,298,47,6
1034,148,29,15
1035,429,50,23
1036,483,67,44
1037,164,15,21
1038,302,2,41
1039,311,34,23
1040,180,10,22
1041,456,8,4
1042,196,82,4
1043,209,14,29
1044,138,19,41
1045,130,96,15
1046,497,67,50
1047,339,84,35
1048,495,7,26
1049,336,75,38
1050,51,17,13
1051,142,1,3
1052,128,77,25
1053,292,73,36
1054,21,86,19
1055,414,89,5
1056,308,14,45
1057,101,31,23
1058,340,83,44
1059,323,97,50
1060,428,46,19
1061,358,57,31
1062,182,20,27
1063,253,99,36
1064,308,32,26
1065,442,69,42
1066,150,4,48
1067,358,13,21
1068,83,30,45
1069,232,72,30
1070,293,13,12
1071,186,66,48
1072,255,5,37
1073,280,7,21
1074,54,54,47
1075,208,95,20
1076,241,79,35
1077,500,55,33
1078,362,88,30
1079,204,2,34
1080,284,68,7
1081,466,48,28
1082,346,92,30
1083,203,30,1
1084,60,59,45
1085,256,39,28
1086,253,91,5
1087,296,23,26
1088,486,76,32
1089,336,34,13
1090,213,44,4
1091,305,47,24
1092,151,20,25
1093,254,22,19
1094,14,21,5
1095,27,49,44
1096,28,9,29
1097,395,52,16
1098,241,21,13
1099,145,89,8
1100,90,32,2
1101,380,42,40
1102,256,89,49
1103,262,62,13
1104,36,59,9
1105,211,86,11
1106,209,57,4
1107,475,11,24
1108,494,16,4
1109,292,3,23
1110,209,32,20
1111,139,21,13
1112,349,61,25
1113,499,33,43
1114,2,54,16
1115,411,53,16
1116,323,5,35
1117,212,26,3
1118,162,92,7
1119,258,11,12
1120,79,82,34
1121,233,24,42
1122,328,22,42
1123,400,32,22
1124,87,11,44
1125,78,48,13
1126,422,52,28
1127,265,42,50
1128,116,54,49
1129,260,82,23
1130,192,62,50
1131,202,6,50
1132,76,48,48
1133,130,75,41
1134,406,90,21
1135,272,91,43
1136,154,88,33
1137,81,63,39
1138,278,83,36
1139,79,42,12
1140,415,90,31
1141,238,77,18
1142,68,87,39
1143,368,77,43
1144,439,64,23
1145,43,49,2
1146,38,58,7
1147,5,91,16
1148,323,93,40
1149,405,62,43
1150,472,24,43
1151,166,8,19
1152,151,84,38
1153,360,5,50
1154,161,28,38
1155,51,32,29
1156,359,93,17
1157,268,34,39
1158,55,11,19
1159,384,35,10
1160,440,5,11
1161,303,20,36
1162,408,17,19
1163,392,58,47
1164,389,35,33
1165,138,6,9
1166,352,52,40
1167,405,40,24
1168,164,19,36
1169,481,59,13
1170,496,17,27
1171,247,22,28
1172,50,48,45
1173,418,98,49
1174,220,3,20
1175,223,41,45
1176,488,36,8
1177,287,17,24
1178,316,25,27
1179,26,13,50
1180,450,70,48
1181,128,7,44
1182,306,41,18
1183,231,80,35
1184,121,90,47
1185,459,79,41
1186,81,76,17
1187,417,56,2
1188,222,55,38
1189,2,70,49
1190,404,61,23
1191,0,26,27
1192,456,74,35
1193,305,88,15
1194,263,44,44
1195,125,28,7
1196,480,89,36
1197,197,44,36
1198,414,45,44
1199,493,84,46
1200,296,20,36
1201,121,84,50
1202,62,52,38
1203,440,67,46
1204,465,18,37
1205,375,5,33
1206,49,69,14
1207,477,87,26
1208,306,47,30
1209,338,81,24
1210,100,2,1
1211,243,10,28
1212,413,36,42
1213,495,38,40
1214,231,40,1
1215,281,14,17
1216,138,35,23
1217,81,60,17
1218,168,87,12
1219,230,19,10
1220,247,13,34
1221,342,96,24
1222,386,3,7
1223,141,63,41
1224,121,92,6
1225,318,1,32
1226,92,29,11
1227,458,69,24
1228,291,85,31
1229,478,64,46
1230,441,14,44
1231,291,74,42
1232,84,59,44
1233,460,58,29
1234,120,94,26
1235,119,22,31
1236,259,56,18
1237,18,70,13
1238,288,32,28
1239,221,16,20
1240,277,89,20
1241,375,58,8
1242,365,35,50
1243,490,7,1
1244,41,29,26
1245,292,9,21
1246,76,50,2
1247,51,27,37
1248,140,13,2
1249,384,95,30
1250,480,19,44
1251,95,39,3
1252,28,7,9
1253,177,32,44
1254,381,7,2
1255,314,30,48
1256,201,72,10
1257,65,68,2
1258,368,84,24
1259,168,4,10
1260,143,83,50
1261,344,39,36
1262,428,79,3
1263,72,70,43
1264,430,14,44
1265,123,54,31
1266,225,47,19
1267,224,69,32
1268,220,68,8
1269,222,96,13
1270,258,56,40
1271,268,4,1
1272,13,37,5
1273,138,47,10
1274,167,63,35
1275,305,30,6
1276,490,82,27
1277,485,17,46
1278,91,6,7
1279,291,16,35
1280,235,58,50
1281,480,73,30
1282,38,92,26
1283,500,17,15
1284,73,92,31
1285,75,12,4
1286,157,39,20
1287,107,19,50
1288,330,96,46
1289,113,59,33
1290,345,33,39
1291,390,91,12
1292,13,37,39
1293,390,53,5
1294,176,18,1
1295,499,25,36
1296,102,51,37
1297,498,83,12
1298,81,34,41
1299,302,72,29
1300,384,34,17
1301,108,25,25
1302,474,80,20
1303,360,69,42
1304,47,95,23
1305,43,63,3
1306,66,58,37
1307,436,76,10
1308,13,87,34
1309,383,28,22
1310,419,41,39
1311,356,92,23
1312,128,53,1
1313,380,31,47
1314,299,63,48
1315,300,77,8
1316,235,1,37
1317,208,81,18
1318,178,51,13
1319,280,96,50
1320,252,84,6
1321,37,32,14
1322,460,16,37
1323,197,11,6
1324,217,13,19
1325,74,86,37
1326,414,88,26
1327,402,67,31
1328,57,27,8
1329,187,49,16
1330,167,4,6
1331,333,62,28
1332,354,11,47
1333,65,26,9
1334,476,33,25
1335,183,16,12
1336,267,53,43
1337,317,89,48
1338,3,52,35
1339,9,15,23
1340,157,88,3
1341,269,80,8
1342,120,63,47
1343,227,55,22
1344,249,79,35
1345,463,71,27
1346,54,84,31
1347,398,29,17
1348,2,60,29
1349,100,78,6
1350,319,17,13
1351,337,82,47
1352,113,54,26
1353,177,39,40
1354,415,56,44
1355,238,76,15
1356,195,26,20
1357,55,7,22
1358,463,89,27
1359,431,40,46
1360,117,91,46
1361,152,44,20
1362,27,28,40
1363,200,25,2
1364,145,10,43
1365,467,54,22
1366,430,54,10
1367,492,54,29
1368,464,62,3
1369,407,63,9
1370,334,75,23
1371,53,32,49
1372,435,3,32
1373,483,74,37
1374,5,35,16
1375,434,8,42
1376,60,80,21
1377,156,29,41
1378,235,90,28
1379,231,39,33
1380,277,47,42
1381,240,45,2
1382,7,37,20
1383,6,14,2
1384,276,89,12
1385,259,7,32
1386,287,49,31
1387,459,89,24
1388,151,46,29
1389,444,100,48
1390,226,46,22
1391,187,47,40
1392,321,77,15
1393,265,66,5
1394,468,100,21
1395,454,20,26
1396,25,5,15
1397,341,9,29
1398,396,17,26
1399,405,43,24
1400,158,50,8
1401,461,85,21
1402,244,61,30
1403,466,99,37
1404,245,59,37
1405,243,81,14
1406,126,42,28
1407,133,82,3
1408,183,1,36
1409,227,14,31
1410,193,32,5
1411,147,89,19
1412,447,47,1
1413,54,78,34
1414,454,94,31
1415,429,42,14
1416,293,72,25
1417,245,64,49
1418,398,89,5
1419,11,49,35
1420,35,39,48
1421,94,20,41
1422,80,32,46
1423,230,7,5
1424,303,81,33
1425,345,31,20
1426,254,91,11
1427,49,70,28
1428,442,41,38
1429,238,80,17
1430,447,94,34
1431,238,27,22
1432,301,12,33
1433,235,86,50
1434,94,29,29
1435,425,20,35
1436,128,35,40
1437,418,30,29
1438,288,82,49
1439,201,49,29
1440,242,74,19
1441,105,18,30
1442,330,64,35
1443,492,84,8
1444,66,60,42
1445,256,81,4
1446,440,38,47
1447,70,43,24
1448,33,78,41
1449,62,49,19
1450,162,100,36
1451,7,81,43
1452,387,19,3
1453,130,28,9
1454,358,33,42
1455,117,13,24
1456,483,96,36
1457,265,5,16
1458,446,53,43
1459,319,72,4
1460,144,3,37
1461,315,97,45
1462,145,56,39
1463,197,57,48
1464,58,82,2
1465,377,69,47
1466,130,14,20
1467,140,68,33
1468,2,88,50
1469,320,85,32
1470,129,100,30
1471,244,90,40
1472,162,88,50
1473,125,59,23
1474,160,56,35
1475,380,33,41
1476,38,51,42
1477,145,38,39
1478,328,64,14
1479,360,51,25
1480,476,21,28
1481,48,15,3
1482,419,55,25
1483,397,54,7
1484,158,28,38
1485,265,12,38
1486,303,44,10
1487,181,62,5
1488,102,34,31
1489,99,30,43
1490,185,75,21
1491,107,20,11
1492,21,20,49
1493,435,33,10
1494,37,94,19
1495,104,31,4
1496,356,46,44
1497,311,90,19
1498,269,38,50
1499,225,57,23
1500,478,28,22
1501,253,81,47
1502,291,36,21
1503,432,78,42
1504,147,86,23
1505,297,87,46
1506,151,73,37
1507,418,73,35
1508,339,92,21
1509,388,67,40
1510,136,85,34
1511,373,56,13
1512,475,2,12
1513,333,43,32
1514,417,42,45
1515,236,69,30
1516,21,19,12
1517,38,74,28
1518,351,10,37
1519,88,19,43
1520,497,54,38
1521,227,25,10
1522,23,75,3
1523,255,51,21
1524,63,20,33
1525,266,14,1
1526,327,79,8
1527,458,5,29
1528,18,66,31
1529,104,54,21
1530,275,25,17
1531,276,79,4
1532,380,11,45
1533,202,38,36
1534,327,93,49
1535,348,50,5
1536,241,61,22
1537,402,42,9
1538,409,13,42
1539,96,65,36
1540,42,55,22
1541,73,87,31
1542,113,80,14
1543,207,1,20
1544,469,93,16
1545,273,72,22
1546,494,27,19
1547,499,60,43
1548,170,66,32
1549,155,59,36
1550,233,82,5
1551,357,5,24
1552,368,76,32
1553,347,27,31
1554,327,72,14
1555,324,71,18
1556,275,94,49
1557,79,23,13
1558,250,37,8
1559,434,47,26
1560,37,98,45
1561,319,79,25
1562,151,17,41
1563,471,51,45
1564,81,88,17
1565,477,73,40
1566,377,68,19
1567,382,71,39
1568,366,66,1
1569,459,34,3
1570,177,12,19
1571,404,61,9
1572,162,7,26
1573,312,13,2
1574,271,17,8
1575,181,77,15
1576,399,70,24
1577,413,89,20
1578,351,59,32
1579,105,48,11
1580,491,48,36
1581,298,23,25
1582,482,66,10
1583,319,67,42
1584,440,71,23
1585,265,61,26
1586,149,54,27
1587,475,20,35
1588,430,36,22
1589,365,97,25
1590,312,92,49
1591,80,67,45
1592,306,4,33
1593,279,85,42
1594,171,88,5
1595,282,44,50
1596,206,98,40
1597,51,1,29
1598,359,19,3
1599,183,10,8
1600,403,65,43
1601,28,27,2
1602,198,83,47
1603,74,23,7
1604,309,95,10
1605,455,90,48
1606,492,7,7
1607,183,23,44
1608,243,67,44
1609,339,87,32
1610,105,28,12
1611,393,12,28
1612,12,80,37
1613,321,16,5
1614,343,57,25
1615,189,55,8
1616,269,65,30
1617,308,63,18
1618,400,20,24
1619,269,45,21
1620,58,92,29
1621,265,2,33
1622,36,64,47
1623,465,96,29
1624,204,25,44
1625,432,56,24
1626,63,96,16
1627,100,50,20
1628,472,2,45
1629,273,58,17
1630,148,87,37
1631,225,22,28
1632,328,47,7
1633,46,35,41
1634,47,62,38
1635,129,58,45
1636,354,89,8
1637,232,29,35
1638,373,46,48
1639,65,38,37
1640,81,95,9
1641,60,64,23
1642,490,86,32
1643,453,57,42
1644,62,77,32
1645,246,94,5
1646,347,21,22
1647,344,1,31
1648,378,87,22
1649,66,32,49
1650,15,76,47
1651,308,41,3
1652,295,90,7
1653,86,42,27
1654,263,51,48
1655,108,46,26
1656,485,27,43
1657,371,98,24
1658,435,88,39
1659,481,59,31
1660,263,94,6
1661,96,79,21
1662,350,87,42
1663,176,19,17
1664,53,47,45
1665,454,98,13
1666,198,56,27
